User_ID,Name,Age,Profile_Type,Gender,Country,Subscription_Plan,Favorite_Genre,Watch_Time_Hours_Per_Week,Device_Used,Monthly_Spend_USD,Join_Date,Last_Login,Movies_Watched_Per_Month,Bing_Watcher
905,James Wilson,53,Adult,Female,USA,Premium,Thriller,36,Laptop,14.49,2024-10-25,2026-04-20,11,Yes
906,Jo Garza,45,Adult,Male,Canada,Standard,Sci-Fi,39,Mobile,15.08,2024-07-19,2026-04-30,22,No
907,Erik Wood,52,Adult,Male,Canada,Premium,Thriller,34,Tablet,18.22,2023-08-01,2026-04-20,20,No
908,Kimberly Tucker,7,Kids,Female,Germany,Basic,Thriller,24,Tablet,18.81,2021-09-13,2026-04-01,35,Yes
909,Courtney Clark,12,Kids,Female,Germany,Standard,Family,21,Laptop,13.51,2023-12-19,2026-04-28,4,Yes
910,Erik Garza,17,Kids,Female,India,Basic,Horror,42,Mobile,8.62,2023-07-21,2026-01-01,6,Yes
911,Eddie Tucker,41,Adult,Male,USA,Basic,Drama,41,Tablet,16.55,2024-05-23,2026-02-17,41,No
912,Erik Sherman,70,Adult,Male,Germany,Basic,Documentary,17,Laptop,11.96,2021-10-03,2026-02-25,38,No
913,Erik Wilson,51,Adult,Female,Australia,Standard,Comedy,38,Mobile,5.8,2024-11-15,2026-02-17,40,No
914,Kimberly Garza,50,Adult,Male,Australia,Basic,Family,9,Laptop,10.09,2021-09-28,2026-03-04,11,No
915,Jo Garza,24,Adult,Male,USA,Premium,Comedy,27,Smart TV,19.14,2023-07-09,2026-03-04,43,No
916,James Curtis,61,Adult,Male,USA,Basic,Animation,9,Mobile,11.49,2024-12-10,2026-01-12,48,Yes
917,David Wood,11,Kids,Female,Australia,Premium,Comedy,36,Mobile,12.36,2021-06-18,2026-01-22,22,No
918,David Mendoza,41,Adult,Female,Australia,Premium,Sci-Fi,16,Mobile,6.77,2023-09-22,2026-04-01,50,No
919,Mark Curtis,52,Adult,Female,Germany,Premium,Animation,45,Laptop,18.3,2024-06-03,2026-02-03,4,No
920,Courtney Kramer,39,Adult,Female,France,Premium,Documentary,47,Laptop,13.11,2021-01-02,2026-01-24,23,No
921,James Tucker,10,Kids,Female,France,Basic,Sci-Fi,43,Laptop,15.95,2022-12-28,2026-02-26,12,Yes
922,James Wilson,19,Adult,Female,USA,Premium,Family,41,Mobile,12.94,2022-11-30,2026-03-14,14,No
923,Jo Miller,53,Adult,Male,UK,Premium,Comedy,50,Smart TV,6.46,2021-05-07,2026-02-18,20,No
924,Courtney Sherman,52,Adult,Female,Canada,Premium,Sci-Fi,32,Mobile,14.5,2021-12-22,2026-03-31,2,Yes
925,James Curtis,20,Adult,Female,Canada,Basic,Documentary,32,Mobile,5.85,2021-06-07,2026-05-13,35,No
926,Erik Tucker,17,Kids,Female,Canada,Standard,Drama,26,Tablet,14.43,2022-07-06,2026-03-13,32,No
927,James Garza,24,Adult,Female,Canada,Basic,Sci-Fi,47,Mobile,5.04,2024-09-07,2026-03-14,28,Yes
928,Erik Clark,24,Adult,Male,UK,Basic,Fantasy,31,Laptop,9.72,2024-02-26,2026-05-10,30,No
929,Eddie Garza,37,Adult,Female,Germany,Standard,Fantasy,24,Laptop,6.23,2021-04-20,2026-03-31,24,Yes
930,Eddie Clark,68,Adult,Male,Germany,Premium,Thriller,32,Mobile,8.01,2024-01-25,2026-02-11,42,No
931,Eddie Clark,14,Kids,Female,France,Basic,Comedy,15,Laptop,11.91,2022-10-13,2026-02-27,29,Yes
932,Jo Tucker,67,Adult,Female,Australia,Standard,Romance,12,Mobile,18.33,2022-09-26,2026-05-24,39,Yes
933,Erik Kramer,33,Adult,Female,Australia,Premium,Drama,12,Mobile,16.27,2021-09-01,2026-04-21,19,No
934,Jo Clark,38,Adult,Male,India,Premium,Thriller,37,Laptop,12.99,2022-04-09,2026-01-28,27,No
935,Jonathan Kramer,41,Adult,Female,France,Basic,Thriller,44,Smart TV,10.19,2023-02-20,2026-01-27,37,No
936,Erik Mendoza,41,Adult,Female,UK,Basic,Action,25,Tablet,8.41,2024-01-28,2026-06-01,10,Yes
937,Eddie Wilson,56,Adult,Female,USA,Standard,Action,17,Mobile,10.62,2021-08-19,2026-01-01,41,Yes
938,Eddie Sherman,51,Adult,Female,Australia,Standard,Documentary,29,Tablet,10.27,2022-02-11,2026-01-30,21,Yes
939,Timothy Garza,9,Kids,Female,France,Premium,Fantasy,17,Laptop,10.32,2022-10-28,2026-03-22,21,No
940,Mark Miller,31,Adult,Female,UK,Basic,Comedy,15,Laptop,17.18,2023-05-31,2026-01-31,3,No
941,Kimberly Kramer,57,Adult,Male,Canada,Basic,Drama,49,Smart TV,12.3,2022-09-01,2026-02-07,15,Yes
942,Erik Garza,49,Adult,Male,France,Premium,Comedy,41,Laptop,5.31,2023-04-21,2026-04-07,35,Yes
943,Mark Tucker,29,Adult,Female,Germany,Basic,Sci-Fi,14,Mobile,18.49,2023-06-24,2026-04-09,41,No
944,Jo Kramer,66,Adult,Female,France,Basic,Romance,38,Smart TV,12.01,2024-12-02,2026-03-17,41,No
945,Courtney Garza,68,Adult,Female,France,Premium,Horror,26,Smart TV,15.52,2021-11-11,2026-03-08,37,No
946,Eddie Tucker,15,Kids,Male,India,Basic,Action,11,Laptop,16.03,2024-05-04,2026-02-08,42,Yes
947,Timothy Garza,23,Adult,Male,France,Standard,Fantasy,14,Smart TV,14.98,2023-04-08,2026-03-28,35,No
948,Erik Garza,13,Kids,Female,France,Premium,Comedy,38,Smart TV,11.68,2022-09-10,2026-05-27,34,No
949,Courtney Kramer,55,Adult,Male,Australia,Standard,Drama,44,Smart TV,5.59,2023-02-13,2026-05-21,30,Yes
950,Jonathan Garza,12,Kids,Female,France,Basic,Romance,47,Laptop,6.86,2025-01-21,2026-01-27,39,Yes
951,Eddie Garza,54,Adult,Male,Canada,Basic,Thriller,46,Tablet,12.92,2024-02-03,2026-04-05,36,Yes
952,Timothy Garza,50,Adult,Male,Canada,Standard,Documentary,9,Smart TV,9.23,2021-04-16,2026-03-11,28,No
953,Jonathan Mendoza,50,Adult,Male,Germany,Premium,Sci-Fi,8,Laptop,19.6,2021-10-15,2026-01-23,2,No
954,Jo Wood,24,Adult,Male,UK,Basic,Thriller,22,Mobile,18.79,2023-04-21,2026-05-16,9,No
955,Jo Clark,48,Adult,Female,Germany,Standard,Documentary,21,Smart TV,8.69,2023-02-07,2026-02-25,43,No
956,David Wood,62,Adult,Male,Australia,Premium,Comedy,6,Smart TV,7.36,2021-09-09,2026-02-04,30,Yes
957,James Tucker,53,Adult,Female,UK,Basic,Documentary,11,Tablet,19.44,2024-06-11,2026-03-12,31,Yes
958,Kimberly Sherman,10,Kids,Female,USA,Basic,Animation,11,Tablet,12.01,2024-08-18,2026-01-19,2,No
959,Eddie Mendoza,67,Adult,Female,India,Premium,Family,45,Tablet,17.76,2023-10-08,2026-03-18,29,Yes
960,James Mendoza,15,Kids,Female,Canada,Premium,Horror,28,Smart TV,12.5,2023-10-08,2026-02-02,2,No
961,David Miller,18,Adult,Female,Canada,Basic,Drama,22,Laptop,11.35,2024-02-05,2026-03-15,31,Yes
962,Erik Garza,15,Kids,Male,USA,Standard,Animation,25,Mobile,14.21,2023-04-23,2026-03-20,36,Yes
963,Erik Garza,58,Adult,Female,Germany,Premium,Documentary,20,Laptop,12.38,2024-11-30,2026-02-23,29,No
964,James Tucker,65,Adult,Male,UK,Standard,Drama,50,Smart TV,12.32,2024-12-12,2026-03-26,43,No
965,Courtney Sherman,62,Adult,Female,UK,Premium,Documentary,32,Mobile,8.09,2022-04-27,2026-05-27,48,Yes
966,Erik Curtis,29,Adult,Female,India,Standard,Documentary,18,Laptop,17.39,2024-07-27,2026-06-01,3,No
967,Mark Sherman,69,Adult,Male,UK,Basic,Fantasy,41,Mobile,11.7,2022-04-02,2026-02-17,50,No
968,Jo Wood,25,Adult,Male,Australia,Standard,Romance,21,Tablet,12.48,2022-04-16,2026-01-05,4,No
969,Mark Curtis,20,Adult,Male,India,Standard,Comedy,27,Mobile,18.67,2022-02-03,2026-05-16,47,No
970,David Clark,38,Adult,Female,India,Premium,Sci-Fi,38,Smart TV,14.26,2022-03-03,2026-04-25,7,Yes
971,Mark Wood,44,Adult,Female,Australia,Standard,Thriller,37,Smart TV,12.88,2024-02-22,2026-04-25,39,No
972,Timothy Clark,61,Adult,Male,India,Premium,Thriller,48,Laptop,8.51,2023-09-18,2026-02-23,19,No
973,Jo Sherman,63,Adult,Female,Australia,Premium,Documentary,49,Laptop,10.01,2024-02-25,2026-03-21,24,No
974,Kimberly Wilson,46,Adult,Female,Australia,Standard,Romance,19,Tablet,19.89,2022-09-08,2026-02-01,38,Yes
975,Jo Sherman,33,Adult,Male,UK,Standard,Family,32,Mobile,16.87,2025-02-07,2026-03-06,17,No
976,Kimberly Mendoza,46,Adult,Female,USA,Basic,Fantasy,21,Smart TV,13.21,2021-07-10,2026-02-11,46,Yes
977,Jo Wilson,35,Adult,Female,Germany,Basic,Animation,34,Mobile,9.57,2025-01-23,2026-03-12,10,Yes
978,Timothy Kramer,70,Adult,Male,Australia,Standard,Comedy,47,Laptop,10.12,2023-10-09,2026-04-03,9,No
979,Courtney Mendoza,7,Kids,Female,Canada,Basic,Horror,24,Smart TV,9.13,2025-01-05,2026-06-02,1,No
980,Timothy Wilson,34,Adult,Female,USA,Standard,Sci-Fi,39,Mobile,19.38,2021-11-08,2026-02-27,45,Yes
981,Erik Garza,20,Adult,Female,France,Basic,Action,15,Tablet,19.2,2024-09-08,2026-03-24,42,No
982,David Garza,56,Adult,Male,Canada,Basic,Romance,7,Tablet,19.94,2022-01-12,2026-04-06,21,No
983,Kimberly Sherman,55,Adult,Male,Germany,Basic,Family,35,Smart TV,5.25,2021-11-05,2026-03-14,49,Yes
984,Kimberly Wilson,7,Kids,Male,USA,Standard,Horror,16,Mobile,5.39,2024-02-08,2026-05-11,39,No
985,Courtney Wilson,38,Adult,Male,Canada,Basic,Sci-Fi,49,Smart TV,16.99,2022-12-26,2026-05-16,13,No
986,David Wilson,48,Adult,Male,Germany,Basic,Cartoon,38,Smart TV,9.09,2022-11-26,2026-01-06,34,No
987,Jonathan Wood,13,Kids,Male,Germany,Basic,Horror,18,Tablet,8.1,2022-12-24,2026-04-24,30,No
988,Mark Sherman,59,Adult,Female,France,Standard,Family,50,Mobile,16.46,2022-12-05,2026-01-23,23,Yes
989,Courtney Garza,11,Kids,Female,India,Basic,Cartoon,8,Laptop,11.12,2021-09-11,2026-01-25,42,No
990,Courtney Curtis,45,Adult,Female,France,Standard,Family,38,Mobile,13.82,2022-11-03,2026-03-06,3,Yes
991,Jo Mendoza,29,Adult,Male,France,Premium,Animation,21,Laptop,5.63,2022-04-20,2026-02-21,43,No
992,Mark Sherman,5,Kids,Female,India,Standard,Family,49,Tablet,18.44,2024-09-17,2026-03-08,2,No
993,Erik Wilson,61,Adult,Female,USA,Premium,Fantasy,40,Tablet,6.96,2022-10-09,2026-04-05,18,No
994,David Garza,54,Adult,Male,Australia,Premium,Comedy,47,Mobile,10.52,2022-10-04,2026-03-18,18,No
995,Timothy Clark,41,Adult,Male,USA,Basic,Action,38,Tablet,17.8,2022-05-07,2026-05-17,4,No
996,James Wilson,27,Adult,Male,France,Standard,Comedy,5,Tablet,5.95,2022-04-17,2026-06-01,47,Yes
997,Kimberly Clark,14,Kids,Male,France,Standard,Animation,45,Smart TV,17.3,2022-08-24,2026-02-05,49,Yes
998,James Kramer,58,Adult,Female,Australia,Standard,Action,37,Smart TV,10.18,2023-11-20,2026-05-07,9,Yes
999,Courtney Garza,13,Kids,Male,USA,Premium,Action,21,Mobile,14.68,2024-07-11,2026-05-17,10,No
1000,Jonathan Garza,66,Adult,Male,France,Standard,Thriller,14,Laptop,6.42,2024-08-16,2026-04-09,13,No
1001,Jonathan Wilson,13,Kids,Male,France,Standard,Comedy,45,Smart TV,6.48,2023-11-13,2026-04-24,28,Yes
1002,Mark Tucker,30,Adult,Male,Germany,Standard,Horror,31,Laptop,9.21,2023-07-08,2026-01-01,29,No
1003,Mark Garza,13,Kids,Female,UK,Standard,Sci-Fi,11,Mobile,7.2,2021-06-28,2026-02-08,49,Yes
1004,Kimberly Wilson,33,Adult,Male,Germany,Premium,Thriller,44,Smart TV,10.84,2023-06-18,2026-05-20,30,No
1005,Mark Wilson,24,Adult,Female,Australia,Premium,Documentary,44,Tablet,15.09,2021-11-28,2026-05-06,3,No
1006,Erik Sherman,37,Adult,Female,Germany,Premium,Cartoon,9,Smart TV,19.73,2024-10-20,2026-03-24,34,No
1007,Erik Clark,62,Adult,Male,Australia,Standard,Animation,5,Laptop,6.65,2023-07-16,2026-04-29,8,No
1008,Mark Miller,6,Kids,Male,France,Standard,Horror,17,Laptop,13.25,2023-01-22,2026-03-09,7,No
1009,Erik Garza,40,Adult,Female,UK,Standard,Romance,45,Tablet,15.65,2022-10-24,2026-05-19,7,Yes
1010,Courtney Garza,53,Adult,Male,Australia,Standard,Comedy,48,Mobile,18.53,2022-12-21,2026-05-25,43,Yes
1011,Jo Wilson,68,Adult,Male,France,Standard,Documentary,22,Smart TV,5.34,2021-02-15,2026-02-18,30,No
1012,Eddie Curtis,54,Adult,Female,Canada,Premium,Thriller,47,Tablet,13.32,2024-08-18,2026-04-25,3,No
1013,James Miller,52,Adult,Male,France,Basic,Animation,30,Tablet,16.94,2024-08-19,2026-05-08,31,Yes
1014,James Kramer,11,Kids,Male,France,Premium,Cartoon,23,Tablet,13.91,2022-08-23,2026-02-13,4,Yes
1015,Courtney Mendoza,66,Adult,Male,Australia,Basic,Fantasy,22,Laptop,15.55,2021-06-22,2026-05-24,35,No
1016,Jo Clark,6,Kids,Male,India,Standard,Horror,48,Mobile,17.86,2021-01-03,2026-05-10,10,Yes
1017,Eddie Wilson,53,Adult,Male,India,Premium,Fantasy,23,Tablet,9.14,2024-03-31,2026-04-05,9,Yes
1018,Erik Wood,13,Kids,Female,Germany,Premium,Action,49,Mobile,19.54,2023-02-26,2026-03-05,37,Yes
1019,Mark Tucker,46,Adult,Male,India,Basic,Animation,50,Laptop,11.02,2021-12-07,2026-03-20,18,Yes
1020,Jonathan Curtis,67,Adult,Female,UK,Standard,Family,48,Laptop,10.68,2025-01-18,2026-02-21,17,No
1021,Kimberly Curtis,63,Adult,Female,UK,Basic,Cartoon,8,Laptop,19.36,2022-10-05,2026-06-01,42,No
1022,Eddie Wilson,20,Adult,Male,Australia,Standard,Drama,13,Mobile,10.01,2024-06-22,2026-05-28,46,Yes
1023,James Garza,43,Adult,Male,UK,Standard,Sci-Fi,26,Smart TV,10.55,2022-08-12,2026-01-13,39,No
1024,David Miller,39,Adult,Male,France,Basic,Documentary,26,Mobile,9.38,2024-12-28,2026-03-28,49,Yes
1025,Jo Wood,62,Adult,Female,UK,Basic,Thriller,26,Laptop,7.79,2024-04-15,2026-05-03,29,Yes
1026,Erik Mendoza,44,Adult,Female,Australia,Basic,Drama,31,Laptop,10.49,2023-03-10,2026-02-06,3,No
1027,Kimberly Wilson,49,Adult,Female,Australia,Premium,Drama,42,Tablet,10.79,2023-01-05,2026-05-21,42,No
1028,Erik Sherman,58,Adult,Female,Germany,Standard,Horror,41,Mobile,15.43,2022-04-13,2026-05-02,47,Yes
1029,David Wilson,55,Adult,Male,Canada,Standard,Drama,10,Laptop,6.68,2024-08-15,2026-05-10,11,No
1030,Jo Curtis,39,Adult,Female,USA,Standard,Cartoon,40,Laptop,9.64,2024-09-14,2026-02-09,13,No
1031,Erik Sherman,7,Kids,Male,Australia,Basic,Horror,8,Smart TV,19.15,2021-02-24,2026-05-14,43,Yes
1032,Mark Kramer,25,Adult,Female,UK,Premium,Fantasy,19,Mobile,11.01,2024-02-25,2026-02-06,5,Yes
1033,Eddie Curtis,63,Adult,Male,Australia,Premium,Family,37,Laptop,19.74,2024-05-18,2026-01-04,13,No
1034,Courtney Wilson,5,Kids,Female,Germany,Basic,Family,29,Smart TV,8.09,2022-08-06,2026-04-12,45,No
1035,Jonathan Garza,42,Adult,Female,India,Basic,Animation,8,Tablet,13.11,2022-11-29,2026-06-02,27,Yes
1036,Mark Sherman,66,Adult,Female,India,Basic,Family,30,Smart TV,11.67,2023-07-23,2026-04-23,4,Yes
1037,Jonathan Mendoza,19,Adult,Male,USA,Premium,Action,10,Mobile,18.17,2024-10-05,2026-05-15,47,Yes
1038,Eddie Wilson,47,Adult,Male,India,Premium,Comedy,40,Laptop,11.08,2024-03-24,2026-01-27,28,No
1039,Jonathan Garza,65,Adult,Male,India,Basic,Thriller,26,Laptop,5.68,2024-05-23,2026-06-04,46,No
1040,Jo Curtis,63,Adult,Male,France,Premium,Fantasy,48,Mobile,9.9,2024-10-21,2026-02-01,35,Yes
1041,Courtney Miller,64,Adult,Female,Canada,Standard,Fantasy,24,Tablet,5.29,2021-04-17,2026-03-29,23,No
1042,Eddie Wilson,45,Adult,Male,Germany,Standard,Horror,10,Tablet,15.54,2021-06-03,2026-01-03,24,Yes
1043,Timothy Tucker,40,Adult,Female,India,Basic,Sci-Fi,43,Laptop,13.01,2024-03-09,2026-03-29,44,No
1044,Timothy Clark,15,Kids,Male,USA,Premium,Cartoon,44,Smart TV,12.68,2023-01-28,2026-04-23,4,Yes
1045,Jonathan Wood,11,Kids,Female,France,Premium,Cartoon,10,Smart TV,14.57,2021-01-03,2026-05-23,25,Yes
1046,Jonathan Kramer,60,Adult,Male,UK,Basic,Animation,6,Laptop,11.36,2024-01-22,2026-04-02,39,No
1047,Kimberly Clark,37,Adult,Female,Canada,Standard,Family,20,Tablet,5.3,2023-01-23,2026-05-29,30,Yes
1048,David Tucker,44,Adult,Female,India,Basic,Documentary,5,Mobile,8.64,2021-01-06,2026-04-28,31,Yes
1049,James Clark,10,Kids,Female,UK,Standard,Thriller,37,Laptop,17.69,2021-04-23,2026-03-29,29,Yes
1050,David Kramer,38,Adult,Male,Australia,Standard,Fantasy,36,Laptop,16.4,2024-11-30,2026-03-07,13,Yes
1051,Jo Wilson,34,Adult,Male,USA,Premium,Action,48,Tablet,6.86,2024-04-07,2026-03-02,13,Yes
1052,Erik Miller,10,Kids,Male,France,Premium,Sci-Fi,24,Tablet,8.32,2022-10-20,2026-04-10,22,Yes
1053,Kimberly Garza,17,Kids,Male,Australia,Premium,Action,42,Smart TV,7.07,2022-04-25,2026-02-27,30,No
1054,Jo Clark,52,Adult,Male,France,Premium,Documentary,37,Tablet,13.58,2023-03-17,2026-01-06,50,No
1055,Jonathan Sherman,49,Adult,Male,India,Premium,Fantasy,18,Tablet,17.31,2022-01-19,2026-03-10,29,No
1056,Courtney Wood,48,Adult,Male,Australia,Standard,Documentary,29,Laptop,7.31,2024-08-20,2026-03-05,25,Yes
1057,Erik Garza,69,Adult,Female,UK,Premium,Drama,25,Mobile,11.31,2021-09-16,2026-03-13,22,No
1058,David Miller,58,Adult,Male,UK,Premium,Action,21,Tablet,12.08,2021-06-22,2026-05-19,33,Yes
1059,Kimberly Wood,14,Kids,Male,India,Standard,Comedy,15,Laptop,19.68,2022-04-01,2026-03-28,31,No
1060,David Wilson,8,Kids,Female,Germany,Premium,Thriller,43,Smart TV,11.04,2022-02-18,2026-05-27,4,Yes
1061,Jonathan Tucker,64,Adult,Male,Germany,Premium,Action,33,Tablet,17.17,2021-09-28,2026-01-08,41,Yes
1062,Erik Sherman,9,Kids,Male,Canada,Premium,Romance,16,Tablet,12.39,2021-07-01,2026-03-14,2,No
1063,Jonathan Clark,7,Kids,Male,Germany,Standard,Animation,31,Smart TV,10.67,2024-03-04,2026-03-05,36,No
1064,Courtney Sherman,56,Adult,Male,Canada,Basic,Documentary,8,Smart TV,17.24,2023-05-26,2026-01-16,1,No
1065,Courtney Garza,37,Adult,Male,France,Basic,Cartoon,31,Laptop,16.3,2023-10-30,2026-03-11,18,No
1066,Mark Wood,45,Adult,Female,Australia,Standard,Documentary,21,Smart TV,6.73,2021-12-23,2026-01-28,49,No
1067,Timothy Sherman,50,Adult,Female,Germany,Premium,Animation,10,Smart TV,10.87,2021-01-09,2026-01-15,1,Yes
1068,Courtney Kramer,37,Adult,Female,Canada,Standard,Action,43,Smart TV,8.12,2024-12-19,2026-01-25,23,No
1069,Jonathan Clark,21,Adult,Female,Germany,Basic,Fantasy,43,Tablet,16.37,2022-06-02,2026-05-16,11,No
1070,David Miller,19,Adult,Female,Canada,Standard,Sci-Fi,22,Mobile,13.53,2024-11-26,2026-01-20,27,No
1071,Jonathan Miller,69,Adult,Male,France,Standard,Thriller,25,Mobile,7.43,2021-10-19,2026-01-07,28,No
1072,Mark Miller,19,Adult,Male,USA,Basic,Family,50,Smart TV,12.63,2023-08-28,2026-04-29,1,No
1073,Timothy Curtis,19,Adult,Female,Canada,Premium,Documentary,26,Mobile,18.87,2022-01-11,2026-03-30,6,Yes
1074,James Wilson,68,Adult,Male,Canada,Basic,Romance,30,Laptop,5.91,2023-11-02,2026-02-26,14,No
1075,Mark Miller,21,Adult,Female,India,Basic,Comedy,13,Smart TV,6.28,2022-01-02,2026-03-27,48,No
1076,Eddie Sherman,43,Adult,Female,UK,Standard,Horror,41,Tablet,10.27,2021-05-16,2026-02-23,12,Yes
1077,Jonathan Wood,48,Adult,Female,Australia,Standard,Sci-Fi,22,Mobile,13.47,2023-12-14,2026-05-19,24,No
1078,Timothy Clark,39,Adult,Male,Germany,Standard,Sci-Fi,13,Laptop,10.18,2021-03-07,2026-01-05,25,No
1079,Jo Kramer,34,Adult,Female,USA,Standard,Family,29,Mobile,17.6,2023-01-14,2026-06-01,28,No
1080,Jonathan Wood,13,Kids,Female,India,Standard,Animation,45,Tablet,14.81,2021-09-25,2026-03-26,39,No
1081,Courtney Tucker,69,Adult,Female,Australia,Basic,Horror,39,Smart TV,12.67,2023-12-01,2026-03-20,2,No
1082,Mark Miller,16,Kids,Female,India,Standard,Sci-Fi,50,Smart TV,12.02,2021-12-30,2026-05-14,31,No
1083,Courtney Garza,67,Adult,Female,India,Basic,Comedy,33,Mobile,17.46,2021-12-30,2026-03-22,48,No
1084,Jo Wilson,35,Adult,Male,USA,Standard,Horror,31,Mobile,16.59,2021-02-03,2026-06-03,50,No
1085,James Sherman,10,Kids,Male,UK,Basic,Comedy,11,Tablet,12.49,2021-03-08,2026-01-18,40,No
1086,Jo Wood,33,Adult,Female,France,Basic,Thriller,40,Laptop,10.34,2021-03-22,2026-02-14,27,No
1087,Mark Mendoza,60,Adult,Male,USA,Basic,Cartoon,11,Smart TV,17.96,2021-08-12,2026-01-12,34,No
1088,Jo Garza,40,Adult,Male,UK,Premium,Documentary,38,Tablet,16.78,2021-05-30,2026-04-18,48,Yes
1089,James Mendoza,22,Adult,Male,Australia,Premium,Horror,14,Smart TV,6.39,2021-02-08,2026-02-02,32,Yes
1090,James Wood,17,Kids,Female,USA,Standard,Thriller,45,Smart TV,16.63,2024-12-10,2026-04-14,39,Yes
1091,Jonathan Clark,61,Adult,Female,UK,Standard,Romance,40,Tablet,5.65,2025-01-04,2026-04-13,9,Yes
1092,Kimberly Wilson,46,Adult,Male,USA,Premium,Cartoon,37,Laptop,5.43,2023-03-06,2026-06-02,28,Yes
1093,Timothy Mendoza,39,Adult,Male,USA,Basic,Comedy,27,Mobile,19.29,2023-02-19,2026-04-04,38,No
1094,James Miller,37,Adult,Male,UK,Standard,Sci-Fi,12,Mobile,12.37,2023-07-10,2026-04-14,25,Yes
1095,Kimberly Sherman,67,Adult,Female,France,Standard,Drama,48,Mobile,7.61,2023-10-08,2026-06-09,26,Yes
1096,Eddie Sherman,24,Adult,Male,UK,Premium,Family,26,Smart TV,10.95,2023-12-23,2026-02-14,16,Yes
1097,Courtney Wilson,17,Kids,Female,India,Standard,Animation,12,Laptop,13.88,2023-03-05,2026-04-19,9,No
1098,Timothy Tucker,70,Adult,Female,UK,Premium,Fantasy,41,Smart TV,19.9,2023-09-21,2026-03-16,22,Yes
1099,Eddie Sherman,8,Kids,Female,France,Basic,Horror,48,Laptop,17.78,2024-03-18,2026-03-26,46,No
1100,Eddie Miller,22,Adult,Female,USA,Standard,Animation,27,Tablet,10.53,2023-03-03,2026-04-10,39,No
1101,Erik Kramer,12,Kids,Male,India,Premium,Family,16,Mobile,18.94,2024-01-23,2026-05-16,37,Yes
1102,Mark Wilson,11,Kids,Male,Germany,Standard,Animation,7,Tablet,9.99,2024-08-20,2026-04-18,18,No
1103,Mark Garza,52,Adult,Female,France,Basic,Horror,12,Laptop,7.4,2022-07-10,2026-02-20,42,No
1104,Jonathan Mendoza,11,Kids,Male,Germany,Premium,Action,40,Smart TV,15.47,2023-08-27,2026-06-08,1,Yes
1105,Jo Kramer,54,Adult,Male,France,Standard,Cartoon,49,Mobile,6.48,2022-10-21,2026-03-09,32,Yes
1106,Mark Miller,14,Kids,Female,Germany,Premium,Comedy,25,Smart TV,17.26,2023-06-19,2026-06-08,44,No
1107,Eddie Clark,43,Adult,Male,UK,Premium,Drama,43,Laptop,12.95,2022-09-03,2026-03-23,38,No
1108,Jonathan Sherman,18,Adult,Male,Canada,Standard,Documentary,38,Mobile,15.29,2024-04-21,2026-02-01,50,No
1109,Eddie Kramer,58,Adult,Female,USA,Standard,Documentary,36,Laptop,11.69,2021-03-24,2026-01-21,39,No
1110,Timothy Mendoza,45,Adult,Male,USA,Basic,Drama,5,Mobile,17.63,2023-06-29,2026-03-11,22,No
1111,Jonathan Curtis,33,Adult,Female,France,Standard,Animation,46,Tablet,9.08,2024-12-17,2026-04-04,43,No
1112,David Wilson,38,Adult,Female,France,Basic,Romance,8,Laptop,8.96,2022-07-03,2026-05-12,49,Yes
1113,Jonathan Curtis,13,Kids,Male,Australia,Premium,Animation,8,Laptop,9.86,2024-09-13,2026-02-28,24,No
1114,Jo Miller,36,Adult,Female,France,Premium,Sci-Fi,23,Tablet,11.69,2023-04-09,2026-01-04,39,Yes
1115,David Clark,44,Adult,Female,Australia,Standard,Cartoon,47,Mobile,10.18,2021-11-24,2026-04-27,4,Yes
1116,Jo Garza,48,Adult,Female,Germany,Basic,Animation,19,Laptop,17.95,2021-09-15,2026-04-21,47,Yes
1117,Courtney Garza,11,Kids,Female,UK,Basic,Fantasy,49,Tablet,8.84,2023-11-26,2026-04-09,8,Yes
1118,Jonathan Mendoza,18,Adult,Male,USA,Standard,Romance,18,Tablet,9.49,2021-07-03,2026-03-03,40,Yes
1119,Erik Wilson,21,Adult,Male,UK,Basic,Comedy,27,Smart TV,11.43,2024-06-08,2026-03-31,19,Yes
1120,Mark Miller,58,Adult,Male,India,Standard,Documentary,16,Tablet,12.39,2022-03-20,2026-05-19,35,No
1121,David Wood,43,Adult,Male,USA,Premium,Cartoon,19,Laptop,18.69,2023-11-07,2026-01-14,24,No
1122,Eddie Curtis,30,Adult,Male,USA,Basic,Comedy,46,Laptop,7.24,2022-11-13,2026-01-24,22,No
1123,David Miller,46,Adult,Male,UK,Basic,Drama,13,Mobile,7.37,2024-03-24,2026-03-12,18,No
1124,Eddie Garza,23,Adult,Female,USA,Basic,Romance,19,Tablet,18.49,2023-05-19,2026-03-17,49,Yes
1125,Erik Kramer,34,Adult,Male,Germany,Basic,Romance,17,Smart TV,6.96,2023-10-23,2026-01-18,40,No
1126,Jonathan Clark,65,Adult,Male,USA,Premium,Comedy,50,Tablet,12.78,2022-11-29,2026-03-04,24,No
1127,Mark Miller,57,Adult,Male,UK,Premium,Family,48,Smart TV,15.23,2023-08-05,2026-03-07,46,Yes
1128,Jo Sherman,44,Adult,Female,Canada,Basic,Comedy,39,Tablet,9.29,2021-11-18,2026-02-08,34,Yes
